workload,system,cohort_path,run_id,seed,mode,N,tenant_id,t_start,t_end,concurrent_runtime,internal_runtime,figure_of_merit,fom_name,fixed_work_units,cpu_s,max_rss_kib,exit_status,correctness_status,sospechoso,derivacion
xsbench,baremetal,xsbench_campaign/results/xsbench/baremetal/N8/sync/seed00,xsbench_campaign/results/xsbench/baremetal/N8/sync/seed00,00,sync,8,7,1785146355.7782564,1785146453.8728633,98.094607,96.764,6200634.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,baremetal,xsbench_campaign/results/xsbench/baremetal/N8/sync/seed00,xsbench_campaign/results/xsbench/baremetal/N8/sync/seed00,00,sync,8,1,1785146355.7767498,1785146453.9719846,98.195235,96.698,6204863.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,baremetal,xsbench_campaign/results/xsbench/baremetal/N8/sync/seed00,xsbench_campaign/results/xsbench/baremetal/N8/sync/seed00,00,sync,8,6,1785146355.7779403,1785146453.8142095,98.036269,96.704,6204487.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,baremetal,xsbench_campaign/results/xsbench/baremetal/N8/sync/seed06,xsbench_campaign/results/xsbench/baremetal/N8/sync/seed06,06,sync,8,3,1785148356.4048202,1785148453.8380373,97.433217,96.013,6249163.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,baremetal,xsbench_campaign/results/xsbench/baremetal/N8/sync/seed06,xsbench_campaign/results/xsbench/baremetal/N8/sync/seed06,06,sync,8,5,1785148356.4054554,1785148453.888847,97.483392,96.013,6249160.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,baremetal,xsbench_campaign/results/xsbench/baremetal/N8/sync/seed06,xsbench_campaign/results/xsbench/baremetal/N8/sync/seed06,06,sync,8,2,1785148356.4050205,1785148453.9834611,97.578441,96.016,6248990.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,baremetal,xsbench_campaign/results/xsbench/baremetal/N8/sync/seed06,xsbench_campaign/results/xsbench/baremetal/N8/sync/seed06,06,sync,8,4,1785148356.4043221,1785148453.9129508,97.508629,96.013,6249148.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,baremetal,xsbench_campaign/results/xsbench/baremetal/N8/sync/seed06,xsbench_campaign/results/xsbench/baremetal/N8/sync/seed06,06,sync,8,0,1785148356.4039106,1785148453.9606736,97.556763,96.02,6248701.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,baremetal,xsbench_campaign/results/xsbench/baremetal/N8/sync/seed06,xsbench_campaign/results/xsbench/baremetal/N8/sync/seed06,06,sync,8,7,1785148356.4054635,1785148453.8639233,97.45846,96.013,6249126.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,baremetal,xsbench_campaign/results/xsbench/baremetal/N8/sync/seed06,xsbench_campaign/results/xsbench/baremetal/N8/sync/seed06,06,sync,8,1,1785148356.4040399,1785148453.9362102,97.53217,96.017,6248868.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,baremetal,xsbench_campaign/results/xsbench/baremetal/N8/sync/seed06,xsbench_campaign/results/xsbench/baremetal/N8/sync/seed06,06,sync,8,6,1785148356.4045026,1785148453.8131778,97.408675,96.02,6248681.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,baremetal,xsbench_campaign/results/xsbench/baremetal/N1/sync/seed97,xsbench_campaign/results/xsbench/baremetal/N1/sync/seed97,97,sync,1,0,1784994328.600996,1784994331.5458562,2.94486,1.973,50690790.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,baremetal,xsbench_campaign/results/xsbench/baremetal/N1/sync/seed11,xsbench_campaign/results/xsbench/baremetal/N1/sync/seed11,11,sync,1,0,1785619047.591286,1785619060.4545639,12.863278,11.821,50758956.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,baremetal,xsbench_campaign/results/xsbench/baremetal/N1/sync/seed13,xsbench_campaign/results/xsbench/baremetal/N1/sync/seed13,13,sync,1,0,1785619073.867637,1785619086.7090304,12.841393,11.826,50735174.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,baremetal,xsbench_campaign/results/xsbench/baremetal/N1/sync/seed02,xsbench_campaign/results/xsbench/baremetal/N1/sync/seed02,02,sync,1,0,1785076338.089312,1785076364.21342,26.124108,25.104,49793653.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,baremetal,xsbench_campaign/results/xsbench/baremetal/N1/sync/seed01,xsbench_campaign/results/xsbench/baremetal/N1/sync/seed01,01,sync,1,0,1785076312.1451147,1785076337.9396176,25.794503,24.779,50446674.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,baremetal,xsbench_campaign/results/xsbench/baremetal/N1/sync/seed12,xsbench_campaign/results/xsbench/baremetal/N1/sync/seed12,12,sync,1,0,1785619060.728122,1785619073.5633307,12.835209,11.824,50743841.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,baremetal,xsbench_campaign/results/xsbench/baremetal/N1/sync/seed10,xsbench_campaign/results/xsbench/baremetal/N1/sync/seed10,10,sync,1,0,1785616655.8766313,1785616668.7641697,12.887538,11.823,50746725.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,baremetal,xsbench_campaign/results/xsbench/baremetal/N1/sync/seed00,xsbench_campaign/results/xsbench/baremetal/N1/sync/seed00,00,sync,1,0,1785088367.2596574,1785088380.2592623,12.999605,11.991,50038091.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N4/sync/seed02,xsbench_campaign/results/xsbench/rdma/N4/sync/seed02,02,sync,4,3,1785283488.9364982,1785283548.6395946,59.703096,24.693,24298766.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N4/sync/seed02,xsbench_campaign/results/xsbench/rdma/N4/sync/seed02,02,sync,4,2,1785283488.936757,1785283548.644147,59.70739,12.307,48752076.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N4/sync/seed02,xsbench_campaign/results/xsbench/rdma/N4/sync/seed02,02,sync,4,0,1785283488.9362526,1785283523.102682,34.16643,25.091,23913310.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N4/sync/seed02,xsbench_campaign/results/xsbench/rdma/N4/sync/seed02,02,sync,4,1,1785283488.9367511,1785283523.399652,34.462901,12.67,47357054.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N4/sync/seed03,xsbench_campaign/results/xsbench/rdma/N4/sync/seed03,03,sync,4,3,1785283548.877152,1785283601.3732243,52.496072,36.893,16263294.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N4/sync/seed03,xsbench_campaign/results/xsbench/rdma/N4/sync/seed03,03,sync,4,2,1785283548.8771029,1785283601.2712896,52.394187,36.893,16263322.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N4/sync/seed03,xsbench_campaign/results/xsbench/rdma/N4/sync/seed03,03,sync,4,0,1785283548.8768673,1785283601.225396,52.348529,36.893,16263328.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N4/sync/seed03,xsbench_campaign/results/xsbench/rdma/N4/sync/seed03,03,sync,4,1,1785283548.8766403,1785283601.2184966,52.341856,49.402,12145247.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N4/sync/seed04,xsbench_campaign/results/xsbench/rdma/N4/sync/seed04,04,sync,4,3,1785283601.643594,1785283654.8097878,53.166194,36.94,16242464.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N4/sync/seed04,xsbench_campaign/results/xsbench/rdma/N4/sync/seed04,04,sync,4,2,1785283601.6433856,1785283654.3953784,52.751993,49.349,12158381.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N4/sync/seed04,xsbench_campaign/results/xsbench/rdma/N4/sync/seed04,04,sync,4,0,1785283601.6428719,1785283654.446199,52.803327,36.94,16242441.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N4/sync/seed04,xsbench_campaign/results/xsbench/rdma/N4/sync/seed04,04,sync,4,1,1785283601.643657,1785283654.4012883,52.757631,36.94,16242459.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N2/sync/seed02,xsbench_campaign/results/xsbench/rdma/N2/sync/seed02,02,sync,2,0,1785283709.9477432,1785283737.2918985,27.344155,24.762,24231018.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N2/sync/seed02,xsbench_campaign/results/xsbench/rdma/N2/sync/seed02,02,sync,2,1,1785283709.9482112,1785283737.3380382,27.389827,12.446,48206478.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N2/sync/seed01,xsbench_campaign/results/xsbench/rdma/N2/sync/seed01,01,sync,2,0,1785283682.667502,1785283709.6997252,27.032223,12.314,48723916.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N2/sync/seed01,xsbench_campaign/results/xsbench/rdma/N2/sync/seed01,01,sync,2,1,1785283682.6684184,1785283709.6953292,27.026911,24.58,24410273.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N2/sync/seed03,xsbench_campaign/results/xsbench/rdma/N2/sync/seed03,03,sync,2,0,1785283737.63175,1785283765.114031,27.482281,24.888,24107802.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N2/sync/seed03,xsbench_campaign/results/xsbench/rdma/N2/sync/seed03,03,sync,2,1,1785283737.6321268,1785283765.1183312,27.486204,12.467,48128387.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N2/sync/seed04,xsbench_campaign/results/xsbench/rdma/N2/sync/seed04,04,sync,2,0,1785283765.4531634,1785283792.657353,27.20419,12.436,48247959.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N2/sync/seed04,xsbench_campaign/results/xsbench/rdma/N2/sync/seed04,04,sync,2,1,1785283765.4532375,1785283792.6530955,27.199858,24.781,24211875.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N2/sync/seed00,xsbench_campaign/results/xsbench/rdma/N2/sync/seed00,00,sync,2,0,1785283655.0679293,1785283682.3999293,27.332,24.569,24421050.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N2/sync/seed00,xsbench_campaign/results/xsbench/rdma/N2/sync/seed00,00,sync,2,1,1785283655.068277,1785283682.4042845,27.336008,12.298,48786735.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N8/staggered/seed20,xsbench_campaign/results/xsbench/rdma/N8/staggered/seed20,20,staggered,8,3,1785283792.9581912,1785283897.0738454,104.115654,37.652,15935523.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N8/staggered/seed20,xsbench_campaign/results/xsbench/rdma/N8/staggered/seed20,20,staggered,8,5,1785283792.9587495,1785283896.511864,103.553114,63.281,9481562.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N8/staggered/seed20,xsbench_campaign/results/xsbench/rdma/N8/staggered/seed20,20,staggered,8,2,1785283792.9580064,1785283897.03055,104.072544,49.687,12075498.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N8/staggered/seed20,xsbench_campaign/results/xsbench/rdma/N8/staggered/seed20,20,staggered,8,4,1785283792.9580476,1785283896.5312486,103.573201,50.69,11836641.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N8/staggered/seed20,xsbench_campaign/results/xsbench/rdma/N8/staggered/seed20,20,staggered,8,0,1785283792.9569395,1785283896.5306404,103.573701,75.499,7947101.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N8/staggered/seed20,xsbench_campaign/results/xsbench/rdma/N8/staggered/seed20,20,staggered,8,7,1785283792.979984,1785283896.9780092,103.998025,37.409,16038873.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N8/staggered/seed20,xsbench_campaign/results/xsbench/rdma/N8/staggered/seed20,20,staggered,8,1,1785283792.9582174,1785283896.3344252,103.376208,38.216,15700254.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N8/staggered/seed20,xsbench_campaign/results/xsbench/rdma/N8/staggered/seed20,20,staggered,8,6,1785283792.979692,1785283896.9847875,104.005095,12.659,47395464.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N8/sync/seed02,xsbench_campaign/results/xsbench/rdma/N8/sync/seed02,02,sync,8,3,1785283069.38324,1785283135.3551438,65.971904,25.529,23502549.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N8/sync/seed02,xsbench_campaign/results/xsbench/rdma/N8/sync/seed02,02,sync,8,5,1785283069.3833575,1785283134.8928807,65.509523,25.5,23529302.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N8/sync/seed02,xsbench_campaign/results/xsbench/rdma/N8/sync/seed02,02,sync,8,2,1785283069.3838692,1785283122.1497395,52.76587,25.172,23835799.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N8/sync/seed02,xsbench_campaign/results/xsbench/rdma/N8/sync/seed02,02,sync,8,4,1785283069.3841534,1785283173.7051187,104.320965,24.548,24441967.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N8/sync/seed02,xsbench_campaign/results/xsbench/rdma/N8/sync/seed02,02,sync,8,0,1785283069.384192,1785283173.8031228,104.418931,12.303,48769789.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N8/sync/seed02,xsbench_campaign/results/xsbench/rdma/N8/sync/seed02,02,sync,8,7,1785283069.3840961,1785283173.6564798,104.272384,25.081,23922280.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N8/sync/seed02,xsbench_campaign/results/xsbench/rdma/N8/sync/seed02,02,sync,8,1,1785283069.3823159,1785283135.1576533,65.775337,38.001,15788977.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
xsbench,rdma,xsbench_campaign/results/xsbench/rdma/N8/sync/seed02,xsbench_campaign/results/xsbench/rdma/N8/sync/seed02,02,sync,8,6,1785283069.3837335,1785283135.5696173,66.185884,12.879,46589016.0,lookups_per_s,missing,missing,missing,1,missing,,internal_runtime = linea 'Runtime' de stdout.log (excluye setup)
